Index,RTT (μs),CWND (B),Bytes In Flight (B)
588,202316,60084,22501
589,202316,60084,23910
590,202316,60084,25096
591,202316,60084,25191
592,202052,60084,22237
593,202052,60084,22332
594,202052,60084,22364
595,202052,60084,23794
596,202052,60084,25224
597,202052,60084,26640
598,202052,60084,26664
599,202052,60084,26759
600,202052,60084,26854
601,201824,60084,25296
602,201824,60084,25328
603,201824,60084,26758
604,201824,60084,28188
605,201824,60084,28362
606,201824,60084,28386
607,201824,60084,28481
608,201824,60084,28576
609,201824,60084,28671
610,201824,60084,28766
611,203276,60084,27492
612,203276,60084,27524
613,203276,60084,28954
614,203276,60084,30266
615,203276,60084,30361
616,203276,60084,30456
617,203276,60084,30551
618,203387,61514,29089
619,203387,61514,29121
620,203387,61514,30551
621,203387,61514,31778
622,203387,61514,31802
623,203387,61514,31897
624,203387,61514,31992
625,203387,61514,32087
626,203387,61514,32182
627,205285,64374,30685
628,205285,64374,30717
629,205285,64374,32147
630,205285,64374,33472
631,205285,64374,33496
632,205285,64374,33591
633,205285,64374,33686
634,204649,68664,32643
635,204649,68664,32738
636,204649,68664,32833
637,204649,68664,32866
638,204649,68664,34296
639,204649,68664,35537
640,204649,68664,35561
641,204151,71524,22848
642,204151,71524,22952
643,204151,71524,23046
644,203664,71524,20356
645,203664,71524,20389
646,203664,71524,21819
647,203664,71524,23249
648,203664,71524,23420
649,203664,71524,23444
650,203664,71524,23537
651,203664,71524,23630
652,204015,71524,19013
653,204015,71524,19106
654,204015,71524,19199
655,204015,71524,19294
656,204015,71524,19327
657,204015,71524,20757
658,204015,71524,22066
659,204015,71524,22090
660,204015,71524,22185
661,204015,71524,22280
662,203549,71524,18810
663,203549,71524,18843
664,203549,71524,20273
665,203549,71524,21588
666,203549,71524,21683
667,203549,71524,21778
668,203549,71524,21874
669,203549,71524,21970
670,205079,71524,18911
671,205079,71524,18944
672,205079,71524,20374
673,205079,71524,21804
674,205079,71524,21954
675,205079,71524,21978
676,205079,71524,22074
677,205079,71524,22170
678,204482,71524,19172
679,204482,71524,19212
680,204482,71524,20642
681,204482,71524,22031
682,204482,71524,22127
683,204482,71524,22223
684,204862,71524,19127
685,204862,71524,19223
686,204862,71524,19324
687,204862,71524,19357
688,204862,71524,20787
689,204862,71524,22206
690,204862,71524,22299
691,204862,71524,22393
692,204842,71524,19277
693,204842,71524,19373
694,204842,71524,19469
695,204842,71524,19565
696,204842,71524,19598
697,204842,71524,21028
698,204842,71524,22458
699,204842,71524,22661
700,204842,71524,22685
701,204842,71524,22781
702,204842,71524,22877
703,204261,71524,19603
704,204261,71524,19636
705,204261,71524,21066
706,204261,71524,22496
707,204261,71524,22932
708,204261,71524,22956
709,204261,71524,23052
710,204261,71524,23148
711,204257,71524,19881
712,204257,71524,19977
713,204257,71524,20073
714,204257,71524,20106
715,204257,71524,21536
716,204257,71524,22822
717,204257,71524,22918
718,204257,71524,23014
719,204156,71524,19854
720,204156,71524,19887
721,204156,71524,21317
722,204156,71524,22747
723,204156,71524,22857
724,204156,71524,22881
725,204156,71524,22977
726,204156,71524,23073
727,204975,71524,19814
728,204975,71524,19910
729,204975,71524,20006
730,204975,71524,20039
731,204975,71524,21469
732,204975,71524,22820
733,204975,71524,22916
734,204975,71524,23012
735,204975,71524,23108
736,204957,71524,19860
737,204957,71524,19893
738,204957,71524,21323
739,204957,71524,22611
740,204957,71524,22635
741,204957,71524,22731
742,204957,71524,22827
743,204957,71524,22923
744,204957,71524,23019
745,204364,71524,19950
746,204364,71524,19983
747,204364,71524,21413
748,204364,71524,22843
749,204364,71524,22939
750,204364,71524,23035
751,204364,71524,23131
752,203851,71524,19531
753,203851,71524,19627
754,203851,71524,19723
755,203851,71524,19756
756,203851,71524,21186
757,203851,71524,22616
758,203851,71524,22705
759,203851,71524,22729
760,203851,71524,22824
761,203851,71524,22919
762,205556,71524,19374
763,205556,71524,19407
764,205556,71524,20837
765,205556,71524,22102
766,205556,71524,22197
767,205556,71524,22292
768,205300,71524,19159
769,205300,71524,19254
770,205300,71524,19349
771,205300,71524,19382
772,205300,71524,20812
773,205300,71524,22242
774,205300,71524,22739
775,205300,71524,22763
776,204676,71524,19544
777,204676,71524,19646
778,204676,71524,19741
779,204676,71524,19836
780,204676,71524,19869
781,204676,71524,21299
782,204676,71524,22517
783,204676,71524,22541
784,204676,71524,22636
785,204676,71524,22731
786,204122,71524,19533
787,204122,71524,19628
788,204122,71524,19723
789,204122,71524,19756
790,204122,71524,21186
791,204122,71524,22484
792,204122,71524,22508
793,204756,71524,19445
794,204756,71524,19540
795,204756,71524,19635
796,204756,71524,19668
797,204756,71524,21098
798,204756,71524,22469
799,204756,71524,22493
800,204756,71524,22588
801,204756,71524,22683
802,204748,71524,19310
803,204748,71524,20751
804,204748,71524,20846
805,204748,71524,20941
806,204748,71524,20974
807,204748,71524,22404
808,204748,71524,23763
809,204748,71524,23858
810,204748,71524,23953
811,204180,71524,20565
812,204180,71524,20598
813,204180,71524,22028
814,204180,71524,23377
815,204180,71524,23401
816,204180,71524,23496
817,204180,71524,23591
818,204180,71524,23686
819,204180,71524,23781
820,204180,71524,23876
821,203687,71524,20958
822,203687,71524,20991
823,203687,71524,22421
824,203687,71524,23851
825,203687,71524,23892
826,203687,71524,23987
827,203687,71524,24082
828,203271,71524,20186
829,203271,71524,20281
830,203271,71524,20314
831,203271,71524,21744
832,203271,71524,23089
833,203271,71524,23184
834,203271,71524,23279
835,203271,71524,23374
836,205427,71524,20479
837,205427,71524,20512
838,205427,71524,21942
839,205427,71524,23372
840,205427,71524,23588
841,205427,71524,23612
842,205427,71524,23707
843,205427,71524,23802
844,204778,71524,20637
845,204778,71524,20732
846,204778,71524,20827
847,204778,71524,20860
848,204778,71524,22290
849,204778,71524,23651
850,204778,71524,23746
851,204778,71524,23841
852,204633,71524,19162
853,204633,71524,19195
854,204633,71524,20636
855,204633,71524,22077
856,204633,71524,22140
857,204633,71524,22164
858,204633,71524,22259
859,204633,71524,22354
860,204633,71524,22449
861,204082,71524,19437
862,204082,71524,19532
863,204082,71524,19627
864,204082,71524,19660
865,204082,71524,21101
866,204082,71524,22478
867,204082,71524,22573
868,204082,71524,22668
869,204273,71524,19357
870,204273,71524,19390
871,204273,71524,20831
872,204273,71524,22272
873,204273,71524,22349
874,204273,71524,22373
875,204273,71524,22468
876,204273,71524,22563
877,203801,71524,19629
878,203801,71524,19731
879,203801,71524,19826
880,203370,71524,16638
881,203370,71524,16671
882,203370,71524,18112
883,203370,71524,19553
884,203370,71524,19669
885,203370,71524,19764
886,203370,71524,19859
887,203370,71524,19892
888,203370,71524,21333
889,203370,71524,22703
890,203370,71524,22727
891,203370,71524,22822
892,203370,71524,22917
893,203311,71524,19404
894,203311,71524,19499
895,203311,71524,19594
896,203311,71524,19689
897,203311,71524,19722
898,203311,71524,21163
899,203311,71524,22604
900,203311,71524,22813
901,203311,71524,22837
902,203311,71524,22932
903,203311,71524,23027
904,202926,71524,19823
905,202926,71524,19918
906,202926,71524,20013
907,202926,71524,20046
908,202926,71524,21487
909,202926,71524,22928
910,202926,71524,23044
911,202926,71524,23139
912,202926,71524,23234
913,204915,71524,19947
914,204915,71524,19980
915,204915,71524,21421
916,204915,71524,22862
917,204915,71524,23203
918,204915,71524,23227
919,204915,71524,23322
920,204915,71524,23417
921,204932,71524,20186
922,204932,71524,20282
923,204932,71524,20378
924,204932,71524,20411
925,204932,71524,21852
926,204932,71524,23177
927,204932,71524,23273
928,204932,71524,23369
929,204346,71524,19966
930,204346,71524,19999
931,204346,71524,21440
932,204346,71524,22825
933,204346,71524,22921
934,204346,71524,23017
935,204346,71524,23113
936,204346,71524,23209
937,203828,71524,19988
938,203828,71524,20084
939,203828,71524,20117
940,203828,71524,21558
941,203828,71524,22973
942,203828,71524,22997
943,203828,71524,23093
944,203828,71524,23189
945,203391,71524,19846
946,203391,71524,19879
947,203391,71524,21320
948,203391,71524,22761
949,203391,71524,22911
950,203391,71524,22935
951,203391,71524,23031
952,203391,71524,23127
953,203391,71524,23223
954,203391,71524,23319
955,205277,71524,19981
956,205277,71524,20014
957,205277,71524,21455
958,205277,71524,22896
959,205277,71524,23029
960,205277,71524,23053
961,205277,71524,23149
962,205277,71524,23245
963,204650,71524,19834
964,204650,71524,19930
965,204650,71524,20026
966,204650,71524,20059
967,204650,71524,21500
968,204650,71524,22839
969,204650,71524,22863
970,204650,71524,22959
971,204650,71524,23055
972,204101,71524,19393
973,204101,71524,19433
974,204101,71524,20874
975,204101,71524,22315
976,204101,71524,22455
977,204101,71524,22551
978,204101,71524,22647
979,204101,71524,22743
980,204101,71524,22839
981,205176,71524,19848
982,205176,71524,19944
983,205176,71524,19977
984,205176,71524,21418
985,205176,71524,22859
986,205176,71524,23070
987,205176,71524,23094
988,205176,71524,23190
989,205176,71524,23286
990,204558,71524,20043
991,204558,71524,20076
992,204558,71524,21517
993,204558,71524,22762
994,204558,71524,22786
995,204558,71524,22882
996,204558,71524,22978
997,204018,71524,19777
998,204018,71524,19873
999,204018,71524,19969
1000,204018,71524,20001
1001,204018,71524,21442
1002,204018,71524,22883
1003,204018,71524,24324
1004,204018,71524,25765
1005,204018,71524,26950
1006,204018,71524,27046
1007,204018,71524,27142
1008,204106,71524,23669
1009,204106,71524,23765
