Index,RTT (μs),CWND (B),Bytes In Flight (B)
782,692,40960,95
783,692,40960,190
784,675,40960,0
785,675,40960,32
786,675,40960,1473
787,675,40960,2914
788,675,40960,4286
789,680,40960,0
790,680,40960,95
791,680,40960,190
792,679,40960,0
793,679,40960,95
794,783,40960,0
795,783,40960,95
796,783,40960,190
797,927,40960,0
798,927,40960,32
799,927,40960,1473
800,927,40960,2914
801,927,40960,4226
802,902,40960,0
803,902,40960,95
804,902,40960,190
805,872,40960,0
806,872,40960,32
807,872,40960,1473
808,872,40960,2914
809,872,40960,4308
810,827,40960,0
811,827,40960,95
812,827,40960,190
813,785,40960,0
814,785,40960,102
815,785,40960,197
816,760,40960,0
817,760,40960,32
818,760,40960,1473
819,760,40960,2914
820,760,40960,4269
821,760,40960,4293
822,724,40960,0
823,724,40960,95
824,724,40960,189
825,710,40960,0
826,710,40960,32
827,710,40960,1473
828,710,40960,2914
829,710,40960,4115
830,710,40960,4139
831,710,40960,4234
832,721,40960,95
833,721,40960,188
834,685,40960,0
835,685,40960,95
836,685,40960,191
837,758,40960,96
838,702,40960,0
839,702,40960,94
840,649,40960,0
841,649,40960,32
842,649,40960,1473
843,649,40960,2914
844,649,40960,4315
845,649,40960,4339
846,678,40960,0
847,678,40960,93
848,678,40960,186
849,631,40960,0
850,631,40960,95
851,807,40960,0
852,807,40960,97
853,807,40960,129
854,807,40960,1570
855,807,40960,3011
856,807,40960,4193
857,807,40960,4217
858,783,40960,4088
859,780,40960,0
860,780,40960,95
861,780,40960,190
862,767,40960,0
863,767,40960,32
864,767,40960,1473
865,767,40960,2914
866,767,40960,4017
867,767,40960,4041
868,863,40960,0
869,863,40960,96
870,863,40960,195
871,831,40960,0
872,831,40960,95
873,780,40960,0
874,780,40960,95
875,860,40960,0
876,860,40960,32
877,860,40960,1473
878,860,40960,2914
879,860,40960,3947
880,860,40960,3971
881,890,40960,0
882,890,40960,95
883,890,40960,190
884,950,40960,95
885,874,40960,0
886,874,40960,40
887,874,40960,1481
888,874,40960,2922
889,874,40960,3814
890,874,40960,3838
891,874,40960,3933
892,874,40960,4028
893,956,40960,95
894,1092,40960,0
895,1092,40960,95
896,1092,40960,190
897,1092,40960,285
898,991,40960,0
899,991,40960,33
900,991,40960,1474
901,991,40960,2915
902,991,40960,3604
903,991,40960,3628
904,924,40960,0
905,924,40960,95
906,924,40960,190
907,896,40960,0
908,896,40960,33
909,896,40960,1474
910,896,40960,2915
911,896,40960,3662
912,896,40960,3686
913,896,40960,3779
914,819,40960,0
915,819,40960,95
916,926,40960,0
917,926,40960,96
918,926,40960,190
919,888,40960,0
920,888,40960,33
921,888,40960,1474
922,888,40960,2915
923,888,40960,3800
924,888,40960,3824
925,836,40960,0
926,836,40960,97
927,836,40960,192
928,933,40960,0
929,933,40960,33
930,933,40960,1474
931,933,40960,2915
932,933,40960,3949
933,933,40960,3973
934,933,40960,4068
935,858,40960,0
936,858,40960,94
937,936,40960,0
938,936,40960,97
939,936,40960,193
940,924,40960,0
941,924,40960,33
942,924,40960,1474
943,924,40960,2915
944,924,40960,3742
945,922,40960,0
946,922,40960,95
947,903,40960,0
948,903,40960,100
949,903,40960,194
950,826,40960,0
951,826,40960,97
952,826,40960,193
953,762,40960,96
954,734,40960,0
955,734,40960,33
956,734,40960,1474
957,734,40960,2915
958,734,40960,3795
959,742,40960,0
960,742,40960,96
961,742,40960,189
962,725,40960,0
963,725,40960,33
964,725,40960,1474
965,725,40960,2915
966,725,40960,3718
967,725,40960,3742
968,771,40960,0
969,771,40960,93
970,771,40960,187
971,721,40960,0
972,721,40960,98
973,721,40960,194
974,711,40960,0
975,711,40960,33
976,711,40960,1474
977,711,40960,2915
978,711,40960,3704
979,713,40960,0
980,713,40960,97
981,713,40960,192
982,662,40960,0
983,662,40960,33
984,662,40960,1474
985,662,40960,2915
986,662,40960,3694
987,662,40960,3718
988,644,40960,0
989,644,40960,94
990,644,40960,189
991,603,40960,0
992,603,40960,93
993,603,40960,187
994,779,40960,94
995,721,40960,0
996,721,40960,33
997,721,40960,1474
998,721,40960,2915
999,721,40960,3644
1000,721,40960,3668
1001,731,40960,0
1002,731,40960,95
1003,731,40960,190
1004,689,40960,0
1005,689,40960,96
1006,661,40960,0
1007,661,40960,33
1008,661,40960,1474
1009,661,40960,2915
1010,661,40960,3392
1011,661,40960,3416
1012,661,40960,0
1013,661,40960,97
1014,661,40960,191
1015,620,40960,0
1016,620,40960,95
1017,620,40960,189
1018,658,40960,0
1019,658,40960,40
1020,658,40960,1481
1021,658,40960,2922
1022,658,40960,3619
1023,635,40960,0
1024,635,40960,95
1025,635,40960,191
1026,673,40960,0
1027,673,40960,95
1028,673,40960,128
1029,673,40960,1569
1030,673,40960,3010
1031,673,40960,3557
1032,628,40960,3429
1033,628,40960,3524
1034,770,40960,0
1035,770,40960,96
1036,770,40960,191
1037,733,40960,0
1038,733,40960,32
1039,733,40960,1473
1040,733,40960,2914
1041,733,40960,4355
1042,733,40960,4731
1043,733,40960,4755
1044,710,40960,0
1045,710,40960,96
1046,710,40960,191
1047,690,40960,0
1048,690,40960,97
1049,690,40960,189
1050,650,40960,0
1051,650,40960,91
1052,820,40960,0
1053,820,40960,32
1054,820,40960,1473
1055,820,40960,2914
1056,820,40960,4355
1057,820,40960,5796
1058,820,40960,7072
1059,820,40960,7096
1060,866,40960,0
1061,866,40960,92
1062,866,40960,187
1063,821,40960,0
1064,821,40960,32
1065,821,40960,1473
1066,821,40960,2914
1067,821,40960,3421
1068,821,40960,3445
1069,775,40960,0
1070,775,40960,95
1071,775,40960,190
1072,713,40960,0
1073,713,40960,95
1074,713,40960,190
1075,669,40960,0
1076,669,40960,39
1077,669,40960,1480
1078,669,40960,2921
1079,669,40960,3364
1080,669,40960,0
1081,669,40960,95
1082,669,40960,190
1083,673,40960,0
1084,673,40960,32
1085,673,40960,1473
1086,673,40960,2914
1087,673,40960,3475
1088,673,40960,3499
1089,649,40960,0
1090,649,40960,95
1091,649,40960,190
1092,649,40960,0
1093,649,40960,95
1094,649,40960,190
1095,597,40960,0
1096,597,40960,32
1097,597,40960,1473
1098,597,40960,2914
1099,597,40960,3276
1100,601,40960,0
1101,601,40960,95
1102,601,40960,190
1103,555,40960,0
1104,555,40960,32
1105,555,40960,1473
1106,555,40960,2914
1107,555,40960,3454
1108,555,40960,3549
1109,561,40960,0
1110,561,40960,95
1111,561,40960,190
1112,527,40960,0
1113,527,40960,95
1114,527,40960,190
1115,534,40960,0
1116,534,40960,32
1117,534,40960,1473
1118,534,40960,2914
1119,534,40960,3143
1120,584,40960,0
1121,584,40960,95
1122,584,40960,190
1123,576,40960,0
1124,576,40960,95
1125,576,40960,190
1126,547,40960,0
1127,547,40960,32
1128,547,40960,1473
1129,547,40960,2914
1130,547,40960,3386
1131,530,40960,0
1132,530,40960,95
1133,530,40960,190
1134,500,40960,0
1135,500,40960,32
1136,500,40960,1473
1137,500,40960,2914
1138,500,40960,3146
1139,499,40960,0
1140,499,40960,95
1141,499,40960,190
1142,507,40960,0
1143,507,40960,95
1144,507,40960,190
1145,488,40960,0
1146,488,40960,32
1147,488,40960,1473
1148,488,40960,2914
1149,488,40960,3165
1150,517,40960,0
1151,517,40960,95
1152,517,40960,190
1153,524,40960,0
1154,524,40960,102
1155,491,40960,0
1156,491,40960,32
1157,491,40960,1473
1158,491,40960,2914
1159,491,40960,3151
1160,491,40960,3175
1161,491,40960,3270
1162,525,40960,95
1163,525,40960,190
1164,490,40960,0
1165,490,40960,95
1166,490,40960,190
1167,499,40960,0
1168,499,40960,32
1169,499,40960,1473
1170,499,40960,2914
1171,499,40960,3066
1172,499,40960,3090
1173,524,40960,0
1174,524,40960,95
1175,524,40960,190
1176,529,40960,0
1177,529,40960,32
1178,529,40960,1473
1179,529,40960,2914
1180,529,40960,3005
1181,529,40960,3029
1182,549,40960,0
1183,549,40960,95
1184,549,40960,190
1185,514,40960,0
1186,514,40960,95
1187,514,40960,190
1188,488,40960,0
1189,488,40960,32
1190,488,40960,1473
1191,488,40960,2914
1192,488,40960,3247
1193,534,40960,0
1194,534,40960,95
1195,534,40960,190
1196,505,40960,95
1197,487,40960,0
1198,487,40960,95
1199,456,40960,0
1200,456,40960,102
1201,447,40960,0
1202,447,40960,32
1203,447,40960,1473
1204,447,40960,2771
1205,476,40960,0
1206,476,40960,95
1207,462,40960,0
1208,462,40960,95
1209,462,40960,190
1210,452,40960,95
1211,439,40960,0
1212,439,40960,32
1213,439,40960,1473
1214,439,40960,2905
1215,439,40960,2929
1216,463,40960,0
1217,463,40960,95
1218,463,40960,190
1219,465,40960,0
1220,465,40960,95
1221,465,40960,190
1222,445,40960,0
1223,445,40960,33
1224,445,40960,1474
1225,445,40960,2805
1226,445,40960,2829
1227,456,40960,0
1228,456,40960,95
1229,456,40960,190
1230,486,40960,0
1231,486,40960,33
1232,486,40960,1474
1233,486,40960,2704
1234,512,40960,0
1235,512,40960,95
1236,512,40960,190
1237,480,40960,0
1238,480,40960,95
1239,480,40960,190
1240,461,40960,0
1241,461,40960,33
1242,461,40960,1474
1243,461,40960,2740
1244,461,40960,2764
1245,465,40960,0
1246,465,40960,95
1247,465,40960,190
1248,467,40960,0
1249,467,40960,33
1250,467,40960,1474
1251,467,40960,2569
1252,467,40960,2593
1253,467,40960,2688
1254,439,40960,0
1255,439,40960,95
1256,439,40960,190
1257,414,40960,0
1258,414,40960,96
1259,414,40960,192
1260,393,40960,0
1261,393,40960,33
1262,393,40960,1474
1263,393,40960,2521
1264,393,40960,2545
1265,435,40960,0
1266,435,40960,96
1267,435,40960,192
1268,453,40960,0
1269,453,40960,103
1270,453,40960,136
1271,453,40960,1577
1272,453,40960,2801
1273,430,40960,2665
1274,430,40960,2761
1275,408,40960,0
1276,408,40960,96
1277,408,40960,192
1278,391,40960,0
1279,391,40960,33
1280,391,40960,1474
1281,391,40960,2259
1282,391,40960,2283
1283,430,40960,0
1284,430,40960,96
1285,430,40960,192
1286,409,40960,0
1287,409,40960,96
1288,409,40960,192
1289,433,40960,0
1290,433,40960,33
1291,433,40960,1474
1292,433,40960,2322
1293,433,40960,2346
1294,463,40960,0
1295,463,40960,96
1296,463,40960,192
1297,496,40960,0
1298,496,40960,33
1299,496,40960,1474
1300,496,40960,2300
1301,537,40960,0
1302,537,40960,96
1303,537,40960,192
1304,540,40960,0
1305,540,40960,96
1306,505,40960,0
1307,505,40960,96
1308,505,40960,192
1309,473,40960,0
1310,473,40960,33
1311,473,40960,1474
1312,473,40960,2214
1313,498,40960,0
1314,498,40960,96
1315,469,40960,0
1316,469,40960,102
1317,445,40960,0
1318,445,40960,33
1319,445,40960,1474
1320,445,40960,2127
1321,489,40960,0
1322,489,40960,96
1323,489,40960,192
1324,461,40960,0
1325,461,40960,96
1326,461,40960,192
1327,435,40960,0
1328,435,40960,33
1329,435,40960,1474
1330,435,40960,1947
1331,435,40960,1971
1332,466,40960,0
1333,466,40960,96
1334,466,40960,192
1335,440,40960,0
1336,440,40960,33
1337,440,40960,1474
1338,440,40960,2088
1339,440,40960,2112
1340,440,40960,2208
1341,456,40960,0
1342,456,40960,96
1343,429,40960,0
1344,429,40960,96
1345,429,40960,192
1346,408,40960,0
1347,408,40960,96
1348,615,40960,0
1349,615,40960,33
1350,615,40960,1474
1351,615,40960,2915
1352,615,40960,4356
1353,615,40960,4792
1354,625,40960,0
1355,625,40960,96
1356,625,40960,192
1357,579,40960,0
1358,579,40960,96
1359,579,40960,192
1360,539,40960,96
1361,503,40960,0
1362,503,40960,33
1363,503,40960,1474
1364,503,40960,2915
1365,503,40960,4356
1366,503,40960,5797
1367,503,40960,6843
1368,503,40960,6867
1369,545,40960,0
1370,545,40960,95
1371,507,40960,0
1372,507,40960,95
1373,478,40960,0
1374,478,40960,33
1375,478,40960,1474
1376,478,40960,1887
1377,508,40960,0
1378,508,40960,95
1379,508,40960,190
1380,475,40960,0
1381,475,40960,95
1382,475,40960,190
1383,494,40960,0
1384,494,40960,1376
1385,465,40960,0
1386,465,40960,95
1387,465,40960,190
1388,437,40960,0
1389,437,40960,1121
1390,419,40960,0
1391,419,40960,95
1392,419,40960,190
1393,397,40960,0
1394,397,40960,95
1395,397,40960,190
1396,389,40960,0
1397,389,40960,95
1398,381,40960,0
1399,381,40960,1335
1400,363,40960,0
1401,363,40960,95
1402,363,40960,190
1403,392,40960,0
1404,392,40960,1179
1405,392,40960,1274
1406,435,40960,0
1407,435,40960,95
1408,411,40960,0
1409,411,40960,95
1410,411,40960,190
1411,395,40960,0
1412,395,40960,39
1413,382,40960,0
1414,382,40960,27
1415,364,40960,0
1416,364,40960,95
1417,364,40960,190
1418,348,40960,0
1419,348,40960,119
1420,556,40960,0
1421,556,40960,95
1422,556,40960,190
1423,534,40960,0
1424,534,40960,95
1425,515,40960,0
1426,515,40960,102
1427,684,40960,0
