Index,RTT (μs),CWND (B),Bytes In Flight (B)
682,205412,14049,7387
683,205412,14049,7483
684,205412,14049,7579
685,205468,14049,7051
686,205468,14049,7955
687,205468,14049,8051
688,205468,14049,8147
689,205468,14049,8242
690,205468,14049,8337
691,206971,14049,7758
692,206971,14049,7949
693,206971,14049,8044
694,206971,14049,8139
695,206140,14049,6701
696,206140,14049,6796
697,206140,14049,6891
698,206140,14049,7021
699,206140,14049,7116
700,206140,14049,7211
701,205610,14049,6553
702,205610,14049,6841
703,205610,14049,6936
704,205610,14049,7031
705,205610,14049,7126
706,205610,14049,7221
707,206372,14049,6812
708,206372,14049,6907
709,206372,14049,7499
710,206372,14049,7594
711,206372,14049,7689
712,205826,14049,7039
713,205826,14049,7148
714,205826,14049,7243
715,205826,14049,7338
716,205175,9834,4320
717,205175,9834,5761
718,204564,9834,5486
719,204564,9834,5665
720,204564,9834,5760
721,204564,9834,5855
722,204028,9834,4927
723,204028,9834,4951
724,204028,9834,5085
725,203615,9834,4989
726,203615,9834,5084
727,203615,9834,5179
728,203944,9834,4893
729,203944,9834,5893
730,203944,9834,5988
731,203944,9834,6083
732,203944,9834,6178
733,203944,9834,6273
734,205858,9834,5892
735,205858,9834,5981
736,205858,9834,6076
737,205858,9834,6171
738,205858,9834,6266
739,205636,9834,5756
740,205636,9834,5851
741,205636,9834,5947
742,205636,9834,6021
743,205636,9834,6115
744,205636,9834,6210
745,204964,9834,5637
746,204964,9834,5670
747,204964,9834,7111
748,204964,9834,8552
749,204964,9834,9993
750,204425,9834,9116
751,204425,9834,10557
752,204454,9834,10163
753,203948,11275,8195
754,203948,11275,9614
755,203948,11275,10092
756,203948,11275,10187
757,203948,11275,10282
758,203948,11275,10377
759,203948,11275,10472
760,203948,11275,10802
761,203509,11275,9517
762,203509,11275,9612
763,203509,11275,9707
764,203509,11275,9802
765,204076,12716,9517
766,204076,12716,9791
767,204076,12716,9886
768,204076,12716,9981
769,204076,12716,10076
770,204076,12716,10171
771,205369,12716,9797
772,205369,12716,10117
773,205369,12716,10212
774,205369,12716,10307
775,204735,14157,9853
776,204735,14157,9948
777,204735,14157,10043
778,204735,14157,10316
779,204517,14157,7401
780,204517,14157,7505
781,204517,14157,7599
782,204517,9909,6158
783,204517,9909,7599
784,204517,9909,7633
785,204517,9909,9074
786,204517,9909,9901
787,204517,9909,9925
788,204239,9909,8506
789,204239,9909,9034
790,204305,9909,8556
791,204187,9909,8461
792,204187,9909,8556
793,204187,9909,8651
794,204187,9909,8870
795,203698,9909,8255
796,203698,9909,8350
797,203698,9909,8445
798,203698,9909,8541
799,203698,9909,8637
800,203698,9909,8879
801,203291,9909,8225
802,203291,9909,8321
803,203291,9909,8417
804,202993,9909,7812
805,202993,9909,8066
806,202993,9909,8162
807,202993,9909,8258
808,202993,9909,8354
809,202993,9909,8455
810,202993,9909,8685
811,202651,9909,8305
812,202651,9909,8405
813,202651,9909,8499
814,203525,9909,8028
815,203525,9909,8287
816,203132,9909,6812
817,203132,9909,6908
818,203132,9909,7004
819,203132,9909,7100
820,204464,9909,5659
821,204464,9909,5755
822,204464,9909,5851
823,204464,9909,6048
824,204160,6936,3228
825,204160,6936,4669
826,204160,6936,5496
827,204160,6936,5520
828,204160,6936,5616
829,204160,6936,5712
830,203721,6936,5617
831,203318,6936,5522
832,203318,6936,5618
833,203318,6936,5714
834,202980,6936,5495
835,202980,6936,6252
836,202980,6936,6348
837,202980,6936,6444
838,202980,6936,6819
839,202979,6936,6437
840,202979,6936,6533
841,202979,6936,6629
842,202979,6936,6725
843,202979,6936,6821
844,204213,6936,6387
845,204213,6936,6734
846,204213,6936,6830
847,204213,6936,6926
848,204213,6936,7022
849,203729,6936,6379
850,203729,6936,6666
851,203729,6936,6762
852,203729,6936,6858
853,204887,6936,6434
854,204887,6936,6530
855,204887,6936,6626
856,204887,6936,6659
857,204887,6936,8100
858,204641,6936,7361
