Index,RTT (μs),CWND (B),Bytes In Flight (B)
1370,439,40960,1473
1371,439,40960,2914
1372,439,40960,3455
1373,461,40960,0
1374,461,40960,95
1375,461,40960,190
1376,430,40960,0
1377,430,40960,94
1378,430,40960,189
1379,397,40960,0
1380,397,40960,32
1381,397,40960,1473
1382,397,40960,2914
1383,397,40960,3993
1384,397,40960,4017
1385,450,40960,0
1386,450,40960,95
1387,450,40960,190
1388,418,40960,0
1389,418,40960,95
1390,391,40960,0
1391,391,40960,32
1392,391,40960,1473
1393,391,40960,2914
1394,391,40960,3833
1395,391,40960,3857
1396,415,40960,0
1397,415,40960,95
1398,415,40960,190
1399,398,40960,0
1400,398,40960,95
1401,398,40960,190
1402,386,40960,0
1403,386,40960,32
1404,386,40960,1473
1405,386,40960,2914
1406,386,40960,4207
1407,386,40960,4231
1408,378,40960,0
1409,378,40960,96
1410,378,40960,192
1411,462,40960,0
1412,462,40960,32
1413,462,40960,1473
1414,462,40960,2914
1415,462,40960,3997
1416,462,40960,4021
1417,486,40960,0
1418,486,40960,95
1419,486,40960,189
1420,449,40960,0
1421,449,40960,96
1422,449,40960,189
1423,425,40960,0
1424,425,40960,33
1425,425,40960,1474
1426,425,40960,2915
1427,425,40960,3290
1428,425,40960,3314
1429,401,40960,0
1430,401,40960,102
1431,401,40960,198
1432,378,40960,0
1433,378,40960,33
1434,378,40960,1474
1435,378,40960,2915
1436,378,40960,4111
1437,378,40960,4135
1438,417,40960,0
