Chunk Index,Chunk Timestamp (μs),Relative Chunk Timestamp (μs),Chunk Type (1=key 0=delta),Chunk Size (B)
912,42499670,33329,0,2687
913,42533018,33348,0,2696
914,42566367,33349,0,2834
915,42600479,34112,0,2755
916,42633027,32548,0,2725
917,42666357,33330,0,2668
918,42699696,33339,0,2734
919,42733044,33348,0,2945
920,42766368,33324,0,2660
921,42799708,33340,0,2738
922,42833382,33674,0,2686
923,42866354,32972,0,2671
924,42900682,34328,0,2643
925,42933017,32335,0,2741
926,42966337,33320,0,2690
927,42999681,33344,0,2863
928,43033026,33345,0,2604
929,43066352,33326,1,4288
930,43099685,33333,0,6629
931,43133681,33996,0,2658
932,43166349,32668,0,2463
933,43199664,33315,0,2511
934,43232988,33324,0,2548
935,43266326,33338,0,2737
936,43299669,33343,0,2461
937,43332987,33318,0,2587
938,43366815,33828,0,2580
939,43399640,32825,0,2553
940,43434875,35235,0,2586
941,43466348,31473,0,2536
942,43499667,33319,0,2621
943,43532990,33323,0,2795
944,43566362,33372,0,2551
945,43599670,33308,0,2686
946,43632985,33315,0,2616
947,43667807,34822,0,2559
948,43699658,31851,0,2660
949,43732984,33326,0,2553
950,43766325,33341,0,2540
951,43799651,33326,0,2787
952,43832995,33344,0,2566
953,43866331,33336,0,2568
954,43900186,33855,0,2601
955,43932995,32809,0,2617
956,43966334,33339,0,2579
957,43999685,33351,0,2626
958,44033022,33337,0,2549
959,44066346,33324,1,4143
960,44099684,33338,0,6486
961,44132945,33261,0,2419
962,44166325,33380,0,2971
963,44201548,35223,0,2344
964,44233029,31481,0,2222
965,44266420,33391,0,2243
966,44299657,33237,0,2332
967,44332997,33340,0,2317
968,44366337,33340,0,2253
969,44399671,33334,0,2555
970,44433493,33822,0,2187
971,44466319,32826,0,2254
972,44501231,34912,0,2325
973,44533027,31796,0,2172
974,44566327,33300,0,2245
975,44599691,33364,0,2250
976,44633081,33390,0,2535
977,44666355,33274,0,2132
978,44699711,33356,0,2211
979,44734942,35231,0,2241
980,44766330,31388,0,2164
981,44799671,33341,0,2259
982,44832986,33315,0,2166
983,44866314,33328,0,2229
984,44899645,33331,0,2510
985,44932997,33352,0,2102
986,44966996,33999,0,2083
987,44999646,32650,0,2217
988,45034166,34520,0,2111
989,45066322,32156,1,3966
990,45099642,33320,0,6225
991,45132988,33346,0,2208
992,45166348,33360,0,2220
993,45199664,33316,0,1925
994,45232991,33327,0,2000
995,45269167,36176,0,2070
996,45299660,30493,0,2096
997,45332975,33315,0,1969
998,45366307,33332,0,2045
999,45399638,33331,0,2011
1000,45432992,33354,0,2267
1001,45466315,33323,0,1999
1002,45500204,33889,0,1971
1003,45532992,32788,0,1994
1004,45567004,34012,0,2025
1005,45599661,32657,0,2004
1006,45632967,33306,0,2024
1007,45666334,33367,0,1988
1008,45699655,33321,0,2076
1009,45732993,33338,0,1819
1010,45766304,33311,0,1934
1011,45802789,36485,0,1977
1012,45832998,30209,0,1968
1013,45866454,33456,0,1978
1014,45899634,33180,0,1939
1015,45932986,33352,0,1880
1016,45966304,33318,0,2087
1017,45999629,33325,0,1855
1018,46033262,33633,0,1944
1019,46066290,33028,1,3871
