Index,RTT (μs),CWND (B),Bytes In Flight (B)
967,761,40960,0
968,761,40960,94
969,761,40960,188
970,732,40960,0
971,732,40960,364
972,732,40960,460
973,671,40960,96
974,632,40960,0
975,632,40960,94
976,827,40960,0
977,827,40960,94
978,827,40960,187
979,757,40960,0
980,757,40960,103
981,703,40960,0
982,703,40960,412
983,843,40960,0
984,843,40960,96
985,843,40960,192
986,985,40960,96
987,1138,40960,0
988,1138,40960,661
989,1138,40960,757
990,1028,40960,0
991,1028,40960,96
992,929,40960,0
993,929,40960,96
994,929,40960,192
995,850,40960,0
996,850,40960,367
997,773,40960,0
998,773,40960,96
999,773,40960,192
1000,743,40960,0
1001,743,40960,256
1002,684,40960,0
1003,684,40960,96
1004,684,40960,192
1005,631,40960,0
1006,631,40960,96
1007,631,40960,192
1008,585,40960,0
1009,585,40960,376
1010,543,40960,0
1011,543,40960,96
1012,543,40960,192
1013,507,40960,0
1014,507,40960,96
1015,472,40960,0
1016,472,40960,96
1017,472,40960,192
1018,449,40960,96
1019,436,40960,0
1020,436,40960,320
1021,416,40960,0
1022,416,40960,96
1023,416,40960,193
1024,394,40960,0
1025,394,40960,588
1026,378,40960,0
1027,378,40960,103
1028,378,40960,199
1029,360,40960,0
1030,360,40960,97
1031,360,40960,193
1032,358,40960,0
1033,358,40960,32
1034,358,40960,1473
1035,358,40960,2914
1036,358,40960,3217
1037,400,40960,0
1038,400,40960,95
1039,400,40960,190
1040,386,40960,0
1041,386,40960,442
1042,375,40960,0
1043,375,40960,95
1044,375,40960,190
1045,400,40960,0
1046,400,40960,95
1047,400,40960,190
1048,388,40960,0
1049,388,40960,253
1050,602,40960,0
1051,602,40960,95
1052,602,40960,190
1053,596,40960,0
1054,596,40960,95
1055,711,40960,0
1056,711,40960,448
1057,711,40960,543
1058,656,40960,0
1059,656,40960,95
1060,611,40960,0
1061,611,40960,95
1062,611,40960,190
1063,582,40960,0
1064,582,40960,318
1065,751,40960,0
1066,751,40960,95
1067,751,40960,190
1068,720,40960,0
1069,720,40960,102
1070,720,40960,197
1071,666,40960,0
1072,666,40960,448
1073,819,40960,0
1074,819,40960,95
1075,819,40960,190
1076,797,40960,0
1077,797,40960,296
1078,726,40960,0
1079,726,40960,95
1080,726,40960,190
1081,684,40960,0
1082,684,40960,95
1083,684,40960,190
1084,633,40960,0
1085,633,40960,95
1086,748,40960,0
1087,748,40960,865
1088,846,40960,0
1089,846,40960,95
1090,846,40960,190
1091,821,40960,0
1092,821,40960,286
1093,983,40960,0
1094,983,40960,95
1095,983,40960,191
1096,891,40960,0
1097,891,40960,95
1098,891,40960,189
1099,817,40960,0
1100,817,40960,238
1101,747,40960,0
1102,747,40960,95
1103,747,40960,191
1104,720,40960,0
1105,720,40960,314
1106,663,40960,0
1107,663,40960,96
1108,663,40960,190
1109,609,40960,0
1110,609,40960,95
1111,609,40960,190
1112,608,40960,0
1113,608,40960,266
1114,567,40960,0
1115,567,40960,94
1116,567,40960,189
1117,528,40960,0
1118,528,40960,495
1119,528,40960,590
1120,528,40960,685
1121,494,40960,95
1122,494,40960,197
1123,462,40960,0
1124,462,40960,95
1125,462,40960,190
1126,437,40960,0
1127,437,40960,442
1128,416,40960,0
1129,416,40960,95
1130,416,40960,190
1131,565,40960,95
1132,698,40960,0
1133,698,40960,96
1134,811,40960,0
1135,811,40960,96
1136,904,40960,0
1137,904,40960,437
1138,994,40960,0
1139,994,40960,95
1140,994,40960,189
1141,914,40960,0
1142,914,40960,469
1143,829,40960,0
1144,829,40960,96
1145,829,40960,189
1146,845,40960,0
1147,845,40960,95
1148,845,40960,191
1149,815,40960,0
1150,815,40960,822
1151,904,40960,0
1152,904,40960,94
1153,870,40960,0
1154,870,40960,102
1155,870,40960,197
1156,796,40960,0
1157,796,40960,418
1158,729,40960,0
1159,729,40960,95
1160,729,40960,190
1161,667,40960,0
1162,667,40960,95
1163,667,40960,203
1164,649,40960,0
1165,649,40960,320
1166,618,40960,0
1167,618,40960,95
1168,593,40960,0
1169,593,40960,94
1170,561,40960,0
1171,561,40960,401
1172,561,40960,496
1173,585,40960,0
1174,585,40960,95
1175,549,40960,0
1176,549,40960,94
1177,549,40960,191
1178,514,40960,0
1179,514,40960,343
1180,479,40960,0
1181,479,40960,97
1182,479,40960,193
1183,449,40960,0
1184,449,40960,97
1185,449,40960,195
1186,425,40960,0
1187,425,40960,371
1188,403,40960,0
1189,403,40960,112
1190,403,40960,208
1191,385,40960,0
1192,385,40960,96
1193,374,40960,0
1194,374,40960,374
1195,361,40960,0
1196,361,40960,95
1197,349,40960,0
1198,349,40960,94
1199,339,40960,0
1200,339,40960,94
1201,339,40960,188
1202,330,40960,0
1203,330,40960,342
1204,323,40960,0
1205,323,40960,93
1206,323,40960,188
1207,315,40960,0
1208,315,40960,987
1209,308,40960,0
1210,308,40960,93
1211,308,40960,188
1212,301,40960,0
1213,301,40960,93
1214,301,40960,188
1215,297,40960,0
1216,297,40960,276
1217,502,40960,0
1218,502,40960,95
1219,502,40960,189
1220,511,40960,0
1221,511,40960,279
1222,480,40960,0
1223,480,40960,94
1224,480,40960,187
1225,452,40960,0
1226,452,40960,94
1227,431,40960,0
1228,431,40960,96
1229,431,40960,190
1230,410,40960,0
1231,410,40960,285
1232,394,40960,0
1233,394,40960,95
1234,394,40960,190
1235,377,40960,0
1236,377,40960,311
1237,377,40960,407
1238,362,40960,0
1239,362,40960,103
1240,347,40960,0
1241,347,40960,96
1242,347,40960,192
1243,336,40960,0
1244,336,40960,301
1245,331,40960,0
1246,331,40960,96
1247,331,40960,192
1248,353,40960,0
