INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221438755, dropped frame's timestamp: 18366580, currentTimestampDiff: 9115203072175, baseTimestampDiff: 9115203055497, relative diff(current-base): 16678
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221438755, dropped frame's timestamp: 18399897, currentTimestampDiff: 9115203072175, baseTimestampDiff: 9115203055497, relative diff(current-base): 16678
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221528755, dropped frame's timestamp: 18466580, currentTimestampDiff: 9115203062175, baseTimestampDiff: 9115203055497, relative diff(current-base): 6678
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221528755, dropped frame's timestamp: 18499900, currentTimestampDiff: 9115203062175, baseTimestampDiff: 9115203055497, relative diff(current-base): 6678
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221648754, dropped frame's timestamp: 18566582, currentTimestampDiff: 9115203082172, baseTimestampDiff: 9115203055497, relative diff(current-base): 26675
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221648754, dropped frame's timestamp: 18599898, currentTimestampDiff: 9115203082172, baseTimestampDiff: 9115203055497, relative diff(current-base): 26675
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221738755, dropped frame's timestamp: 18666576, currentTimestampDiff: 9115203072179, baseTimestampDiff: 9115203055497, relative diff(current-base): 16682
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221738755, dropped frame's timestamp: 18699915, currentTimestampDiff: 9115203072179, baseTimestampDiff: 9115203055497, relative diff(current-base): 16682
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221828755, dropped frame's timestamp: 18766836, currentTimestampDiff: 9115203061919, baseTimestampDiff: 9115203055497, relative diff(current-base): 6422
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221828755, dropped frame's timestamp: 18799922, currentTimestampDiff: 9115203061919, baseTimestampDiff: 9115203055497, relative diff(current-base): 6422
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221948755, dropped frame's timestamp: 18866572, currentTimestampDiff: 9115203082183, baseTimestampDiff: 9115203055497, relative diff(current-base): 26686
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221948755, dropped frame's timestamp: 18899909, currentTimestampDiff: 9115203082183, baseTimestampDiff: 9115203055497, relative diff(current-base): 26686
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115222038755, dropped frame's timestamp: 18966573, currentTimestampDiff: 9115203072182, baseTimestampDiff: 9115203055497, relative diff(current-base): 16685
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115222038755, dropped frame's timestamp: 18999923, currentTimestampDiff: 9115203072182, baseTimestampDiff: 9115203055497, relative diff(current-base): 16685
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115222128755, dropped frame's timestamp: 19068991, currentTimestampDiff: 9115203059764, baseTimestampDiff: 9115203055497, relative diff(current-base): 4267
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115222128755, dropped frame's timestamp: 19099926, currentTimestampDiff: 9115203059764, baseTimestampDiff: 9115203055497, relative diff(current-base): 4267
